index,x,y,layer,weight,rho,delta,nh,isSeed,clusterId
91,168.29,-126.23,0,1,20,4.37507,316,0,1
92,79.46,5.38,0,1,18,3.34773,272,0,0
93,86.54,-53.1,0,1,15,7.52088,586,0,0
94,11.31,-166.06,0,1,25,8.64882,313,0,1
95,4.78,-188.67,0,1,23,1.58091,713,0,1
96,-76.58,40.61,0,1,18,8.03197,112,0,1
97,5.61,-151.31,0,1,18,4.36811,725,0,1
98,205.39,-50.79,0,1,25,2.24208,23,0,1
99,164.33,-170.39,0,1,11,3.57347,599,0,1
100,31.49,-196.06,0,1,25,7.93531,954,0,1
101,-46.86,-85.88,0,1,19,13.7352,252,0,1
102,67.78,-196.24,0,1,28,2.29436,379,0,1
103,82.71,-197.03,0,1,29,0.976169,341,0,1
104,-179.99,109.05,0,1,29,4.87986,475,0,0
105,-77.71,31.61,0,1,16,1.15018,865,0,1
106,-55.76,-45.27,0,1,26,2.47524,138,0,1
107,-0.26,-171.84,0,1,28,1.0693,761,0,1
108,171.76,-114.98,0,1,20,3.30389,929,0,1
109,-53.07,-58.1,0,1,25,2.95447,270,0,1
110,189.17,-122.02,0,1,28,4.02889,776,0,1
111,82.13,-189.97,0,1,21,3.30409,845,0,1
112,-73.23,33.31,0,1,18,4.48497,118,0,1
113,-81.03,177.76,0,1,15,5.06203,169,0,0
114,-50.33,3.8,0,1,8,12.6519,296,0,1
115,47.03,-220.22,0,1,21,7.35949,852,0,1
116,-49.28,198.83,0,1,27,3.82388,209,0,0
117,-166.14,125.63,0,1,23,0.790569,419,0,0
118,-73.93,28.88,0,1,20,5.82073,510,0,1
119,201.86,-59.17,0,1,22,2.67884,251,0,1
120,-176.67,95.98,0,1,21,3.02513,743,0,0
121,-202.36,86.13,0,1,16,9.20091,810,0,0
122,191.41,-82.69,0,1,20,5.95265,974,0,1
123,133.47,-173.55,0,1,22,1.78766,652,0,1
124,-38.56,-117.73,0,1,22,5.11641,506,0,1
125,-80.74,192.3,0,1,29,8.12368,481,0,0
126,67.54,-54.56,0,1,17,5.67567,704,0,0
127,66.47,42.46,0,1,19,6.96735,709,0,0
128,210.82,-1.5,0,1,18,1.56923,318,0,1
129,-77.74,204.71,0,1,29,5.62855,481,0,0
130,-147.28,128.52,0,1,15,9.32826,277,0,0
131,62.42,-207.06,0,1,24,1.27015,344,0,1
132,61.66,-216.01,0,1,18,1.61555,716,0,1
133,8.62,147.04,0,1,28,7.19181,644,0,0
134,69.46,-55.41,0,1,16,2.09974,126,0,0
135,21.89,137.99,0,1,27,1.49656,822,0,0
136,121.38,-189.6,0,1,26,6.5404,718,0,1
137,208.64,7.21,0,1,16,3.92012,816,0,1
138,-57.54,-46.99,0,1,27,6.42094,851,0,1
139,136.97,-173.42,0,1,23,1.94486,207,0,1
140,23.83,-188.45,0,1,27,13.6222,18,0,1
141,100.02,-215.33,0,1,25,6.53154,282,0,1
142,-190.03,58.75,0,1,14,6.19555,446,0,0
143,66.09,4.78,0,1,24,1.57003,682,0,0
144,190.51,-105.23,0,1,26,15.1866,531,0,1
145,7.89,200.09,0,1,5,14.8355,358,0,0
146,-39.82,-72.16,0,1,15,11.137,538,0,1
147,68.62,-202.53,0,1,33,6.81687,17,0,1
148,-59.45,-63.8,0,1,24,4.90844,70,0,1
149,82.93,-216.05,0,1,26,2.01309,746,0,1
150,56.75,21.2,0,1,22,2.40693,770,0,0
151,10.87,-158.71,0,1,21,2.95989,486,0,1
152,-216.42,-0.72,0,1,20,4.66512,377,0,0
153,57.64,-208,0,1,26,6.58156,589,0,1
154,-51.82,-46.87,0,1,20,1.03576,403,0,1
155,-5.45,176.48,0,1,26,5.0754,305,0,0
156,-50.85,183.67,0,1,23,1.02078,872,0,0
157,26.22,-175.98,0,1,18,5.61136,830,0,1
158,186.36,-99.93,0,1,21,6.73145,144,0,1
159,9.14,143.09,0,1,27,3.98408,133,0,0
160,78.51,9.72,0,1,20,3.06007,272,0,0
161,180.93,-122.68,0,1,25,1.09417,545,0,1
162,-108.82,196.18,0,1,23,1.36617,438,0,0
163,-188.05,78.79,0,1,26,2.22767,430,0,0
164,-65.08,-29.9,0,1,25,3.03567,278,0,1
165,216.28,-21.26,0,1,17,3.64516,385,0,1
166,-67.95,14,0,1,20,0.3891,189,0,1
167,143.32,-171.55,0,1,22,3.35478,720,0,1
168,-207.74,44.27,0,1,18,10.6029,31,0,0
169,-80.24,182.76,0,1,20,7.81462,349,0,0
170,28.5,146.51,0,1,24,5.36773,607,0,0
171,-121.22,201.92,0,1,11,6.84445,771,0,0
172,3.51,163.76,0,1,23,2.48128,328,0,0
173,226.03,4.76,0,1,18,4.89124,381,0,1
174,-152.97,149.04,0,1,24,4.45808,383,0,0
175,210.63,-32.77,0,1,20,5.26637,707,0,1
176,208.4,-70.12,0,1,20,4.90408,470,0,1
177,-224.26,17.84,0,1,10,5.18347,603,0,0
178,91.36,-205.69,0,1,32,7.13124,282,0,1
179,-184.8,75.61,0,1,24,4.54697,163,0,0
180,31.88,118.87,0,1,26,3.02394,337,0,0
181,-207.25,-65.25,0,1,15,9.53715,783,0,0
182,26.1,127.2,0,1,27,0.952685,636,0,0
183,132.29,-212.58,0,1,16,6.00842,368,0,1
184,36.76,-208.76,0,1,25,1.59841,482,0,1
185,20.54,134.9,0,1,29,2.78217,961,0,0
186,-26.04,188.44,0,1,22,4.03823,62,0,0
187,170.48,-118.52,0,1,20,4.78236,863,0,1
188,-6.71,-143.54,0,1,20,3.57664,241,0,1
189,-67.6,13.83,0,1,21,1.79234,590,0,1
190,-52.1,-102.84,0,1,16,3.88703,712,0,1
191,137.23,-148.79,0,1,14,8.89647,354,0,1
192,-45.38,-123.23,0,1,10,7.44265,378,0,1
193,22.28,-206.24,0,1,21,2.36071,684,0,1
194,221.69,49.55,0,1,15,1.42524,335,0,1
195,-39.61,-116.97,0,1,21,1.29619,124,0,1
196,43.49,-191.86,0,1,21,3.47969,629,0,1
197,140.38,-184.24,0,1,25,8.4801,749,0,1
198,-205.36,85.16,0,1,12,3.15292,121,0,0
199,147.63,-181.96,0,1,20,3.21176,300,0,1
200,147.71,-154.25,0,1,19,3.7,487,0,1
201,-21.28,162.84,0,1,20,4.49245,437,0,0
202,45.77,90.79,0,1,22,10.8047,581,0,0
203,113.29,-191.8,0,1,24,0.470114,220,0,1
204,74.3,-53.06,0,1,18,1.25284,704,0,0
205,124.68,-161.46,0,1,11,1.41824,734,0,1
206,-205.6,-35.25,0,1,13,10.9088,364,0,0
207,137.28,-175.34,0,1,23,5.97014,652,0,1
208,152.33,-154.14,0,1,22,0.671857,356,0,1
209,-48.14,202.48,0,1,28,7.08842,670,0,0
210,49.96,65.23,0,1,25,7.31416,894,0,0
211,-81.84,31.74,0,1,15,4.13204,105,0,1
212,-33.72,191.3,0,1,22,5.39233,301,0,0
213,196.86,-54.93,0,1,22,3.99912,251,0,1
214,-12.06,164.6,0,1,25,5.20623,397,0,0
215,67.27,32.86,0,1,19,2.86775,709,0,0
216,-166.31,132.12,0,1,26,2.08677,498,0,0
217,-205.57,5.67,0,1,22,11.9455,377,0,0
218,197.84,-51.15,0,1,21,2.37394,687,0,1
219,53.16,-183.53,0,1,14,5.31677,231,0,1
220,112.92,-191.51,0,1,24,3.91863,407,0,1
221,8.54,172.74,0,1,21,5.77209,668,0,0
222,-38.16,209.34,0,1,18,5.5771,291,0,0
223,77.91,-34.04,0,1,16,3.43286,352,0,0
224,-196.31,6.1,0,1,16,7.38003,39,0,0
225,-5.54,-167.29,0,1,28,5.43018,591,0,1
226,-69.73,182.85,0,1,18,4.65136,881,0,0
227,-184.24,95.4,0,1,27,2.86943,694,0,0
228,-118.17,169.91,0,1,24,4.24445,429,0,0
229,-191.17,92.98,0,1,27,3.93155,810,0,0
230,-37.52,199.08,0,1,24,5.89034,572,0,0
231,58.41,-182.69,0,1,15,1.37593,314,0,1
232,224.37,38.8,0,1,17,11.9004,639,0,1
233,59.27,-208.12,0,1,25,1.63441,153,0,1
234,-212.66,-10.29,0,1,21,0.428015,274,0,0
235,159.4,-147.25,0,1,18,2.62734,633,0,1
236,48.4,21.81,0,1,11,8.37225,150,0,0
237,-38.28,-130.71,0,1,13,11.3505,468,0,1
238,215.26,24.21,0,1,17,1.61401,504,0,1
239,-78.08,8.77,0,1,17,4.47688,699,0,1
240,215.11,-90.81,0,1,9,1.61472,417,0,1
241,-9.53,-141.34,0,1,21,5.64841,631,0,1
242,-207.98,21.58,0,1,21,5.54116,789,0,0
243,-64.75,210.24,0,1,25,5.93698,791,0,0
244,-12.22,-168.81,0,1,19,5.92373,854,0,1
245,-9.06,-150.24,0,1,25,2.88639,523,0,1
246,-66.18,216.67,0,1,17,2.75524,418,0,0
247,73.78,2.13,0,1,21,2.48073,462,0,0
248,-187.19,86.95,0,1,26,4.71632,535,0,0
249,73.53,-222.1,0,1,21,11.1787,149,0,1
250,177.18,-128.47,0,1,24,3.63369,677,0,1
251,199.47,-57.96,0,1,22,6.04348,7,0,1
252,-45.63,-99.56,0,1,25,2.60325,15,0,1
253,1.47,161.04,0,1,25,3.13192,458,0,0
254,118.06,-212.92,0,1,22,7.02556,688,0,1
255,-122.89,181.71,0,1,24,3.00794,722,0,0
256,-95.65,180.45,0,1,25,5.70456,836,0,0
257,-26.42,-152.77,0,1,17,6.05291,78,0,1
258,101.84,-220.59,0,1,21,3.10337,574,0,1
259,-93.3,186.85,0,1,31,10.3209,74,0,0
260,-175.82,128.34,0,1,25,3.79526,897,0,0
261,-11.38,188.47,0,1,16,2.08002,642,0,0
262,10.73,-174.83,0,1,31,2.4074,714,0,1
263,93.81,-205.87,0,1,31,2.4566,178,0,1
264,-54.21,207.5,0,1,25,3.28203,73,0,0
265,-77.84,24.38,0,1,21,7.94566,510,0,1
266,104.06,-199.35,0,1,27,3.40732,580,0,1
267,66.86,56.37,0,1,15,8.15135,587,0,0
268,-66.86,19.09,0,1,24,47.2542,884,0,1
269,222.38,28.52,0,1,15,6.71897,504,0,1
270,-53.52,-61.02,0,1,26,14.5946,138,0,1
271,71.12,-3.21,0,1,22,0.720692,635,0,0
272,76.69,7.26,0,1,20,5.89788,247,0,0
273,61.85,-184.56,0,1,17,9.80984,281,0,1
274,-212.92,-10.63,0,1,21,2.45155,440,0,0
275,-31.82,-102.86,0,1,21,3.17158,386,0,1
276,-57.41,-22.83,0,1,18,3.2596,534,0,1
277,-144.94,137.55,0,1,17,3.02299,831,0,0
278,-62.16,-29.07,0,1,25,8.07089,289,0,1
279,-196.34,66.35,0,1,16,3.29109,573,0,0
280,175.15,-107.9,0,1,18,6.22322,929,0,1
281,66.04,-193.43,0,1,25,1.7854,379,0,1
282,97.51,-209.3,0,1,33,8.19883,692,0,1
283,-178.42,90.8,0,1,24,2.96043,422,0,0
284,48.41,-195.26,0,1,26,10.4431,821,0,1
285,65.32,2.97,0,1,23,1.96698,143,0,0
286,-105.4,180.62,0,1,26,2.78404,630,0,0
287,-209.9,21.74,0,1,19,0.5413,871,0,0
288,26.04,-210.22,0,1,18,3.42313,684,0,1
289,-57.69,-35.79,0,1,29,130.86,604,0,1
290,-64.92,197.97,0,1,31,10.7698,670,0,0
291,-40.71,204.38,0,1,22,6.18596,230,0,0
292,-21.66,-127.21,0,1,19,3.98901,733,0,1
293,-27.11,-103.14,0,1,21,4.92686,386,0,1
294,70.03,31.81,0,1,18,1.61929,781,0,0
295,174.92,-99.12,0,1,13,8.78301,280,0,1
296,-62.98,4.02,0,1,18,5.78663,786,0,1
297,91.78,-201.44,0,1,31,4.2707,178,0,1
298,-96.57,205.5,0,1,21,5.88392,850,0,0
299,150.39,-145.64,0,1,16,3.136,480,0,1
300,146.36,-184.91,0,1,21,1.40064,903,0,1
301,-38.16,188.24,0,1,22,2.5528,324,0,0
302,217.93,-45.26,0,1,18,6.51282,492,0,1
303,-57.9,-55.25,0,1,25,6.33746,617,0,1
304,70.13,-70.81,0,1,14,4.14586,592,0,0
305,-8.71,172.59,0,1,27,4.37378,847,0,0
306,29.21,-203.33,0,1,24,2.0966,954,0,1
307,16.16,-191.55,0,1,25,3.42252,457,0,1
308,59.26,74.74,0,1,24,6.14056,24,0,0
309,-28.69,-144.15,0,1,19,9.11299,78,0,1
310,-89.34,215.03,0,1,17,8.08297,55,0,0
311,-62.55,-19.04,0,1,19,5.65354,806,0,1
312,192.44,-124.97,0,1,23,4.40403,110,0,1
313,2.92,-168.16,0,1,28,3.19781,564,0,1
314,59.57,-183.43,0,1,15,2.54466,273,0,1
315,159.92,-118.72,0,1,13,10.5619,187,0,1
316,166.07,-130,0,1,21,7.82127,762,0,1
317,-5.23,168.45,0,1,25,2.6679,554,0,0
318,211.42,-0.05,0,1,18,5.5978,659,0,1
319,-131.64,155.87,0,1,21,9.06782,614,0,0
320,87.83,-212.39,0,1,28,2.24287,515,0,1
321,125.81,-182.53,0,1,28,7.12374,749,0,1
322,-142.24,164.08,0,1,28,7.44948,614,0,0
323,48.37,99.96,0,1,16,3.6316,19,0,0
324,-40.24,189.72,0,1,23,4.60053,572,0,0
325,204.58,19.25,0,1,13,8.79255,816,0,1
326,130.34,-204.04,0,1,20,6.61272,423,0,1
327,-3.31,-161.78,0,1,29,6.62027,604,0,1
328,4.39,161.44,0,1,23,2.94727,253,0,0
329,-209.42,49.32,0,1,16,5.32211,168,0,0
330,-34.71,176.5,0,1,18,10.895,745,0,0
331,56.17,-175.18,0,1,7,7.83695,231,0,1
332,31.58,94.85,0,1,16,2.2129,601,0,0
333,-182.65,85.95,0,1,24,4.64884,248,0,0
334,-203.51,53.58,0,1,17,10.2259,168,0,0
335,222.77,48.62,0,1,15,2.11766,389,0,1
336,-62.18,-3.57,0,1,16,6.44426,786,0,1
337,30.99,121.76,0,1,26,7.31475,182,0,0
338,79.95,-201.64,0,1,32,7.1252,516,0,1
339,75.31,-13.56,0,1,16,5.52935,61,0,0
340,19.75,122.13,0,1,22,3.21138,433,0,0
341,82.23,-197.88,0,1,29,1.24486,902,0,1
342,-71.73,-44.45,0,1,22,5.49084,501,0,1
343,69.29,23.24,0,1,19,3.47023,726,0,0
344,61.15,-207.04,0,1,25,3.63892,153,0,1
345,-100.33,199.33,0,1,27,1.65027,850,0,0
346,-157.73,160.32,0,1,20,2.53314,638,0,0
347,63.08,-41.36,0,1,15,11.6756,895,0,0
348,62.1,-197.62,0,1,28,4.37658,379,0,1
349,-81.63,190.45,0,1,28,2.05295,125,0,0
350,-215.27,-90.45,0,1,7,9.18197,620,0,0
351,-214.79,43.98,0,1,12,7.05595,168,0,0
352,77.77,-37.47,0,1,19,3.74286,895,0,0
353,-140.72,176.16,0,1,20,2.96061,577,0,0
354,143.06,-142.07,0,1,15,8.15314,299,0,1
355,49.35,63.59,0,1,23,1.74977,210,0,0
356,152.16,-154.79,0,1,24,12.542,740,0,1
357,-62.92,215.37,0,1,20,4.0694,880,0,0
358,6.3,185.34,0,1,13,12.1309,668,0,0
359,209.13,-60.56,0,1,24,3.62002,655,0,1
360,5.86,124.13,0,1,15,9.49753,887,0,0
361,-57.04,189.98,0,1,23,2.26417,774,0,0
362,-218.83,19.79,0,1,17,8.61348,871,0,0
363,224.14,78.69,0,1,4,13.8933,721,0,1
364,-214,-42.21,0,1,14,4.94453,842,0,0
365,-230,-43.41,0,1,7,7.89172,38,0,0
366,47.76,64.84,0,1,23,2.2343,210,0,0
367,53.87,94.68,0,1,13,7.6242,323,0,0
368,131.82,-206.59,0,1,18,2.94838,326,0,1
369,-74.53,-26.04,0,1,20,9.21712,735,0,1
370,22.3,131.98,0,1,27,1.87523,961,0,0
371,-6.01,159.1,0,1,28,7.46545,458,0,0
372,3.14,139.27,0,1,20,7.11283,159,0,0
373,217.14,7.73,0,1,20,4.94676,804,0,1
374,189.09,-126,0,1,22,3.50477,312,0,1
375,193.39,-92.34,0,1,21,1.46154,748,0,1
376,150.03,-176.99,0,1,20,6.26294,616,0,1
377,-212.89,-3.77,0,1,22,9.95836,782,0,0
378,-39.95,-118.14,0,1,20,1.2184,195,0,1
379,65.74,-195.19,0,1,28,7.88479,147,0,1
380,-56.31,-42.88,0,1,25,2.45247,106,0,1
381,224.34,9.35,0,1,21,10.7561,520,0,1
382,-161.1,149.74,0,1,16,5.36079,777,0,0
383,-155.9,145.68,0,1,25,11.7225,493,0,0
384,225.3,-9.11,0,1,16,3.81782,395,0,1
385,217.74,-17.92,0,1,19,5.41,649,0,1
386,-31.15,-105.96,0,1,22,4.06054,752,0,1
387,120.72,-181.91,0,1,26,5.12762,321,0,1
388,-41.86,185.39,0,1,23,8.92962,572,0,0
389,222.95,46.51,0,1,16,7.83967,232,0,1
390,-10.15,184.82,0,1,17,2.73544,729,0,0
391,-202.16,25.63,0,1,23,43.3751,551,0,0
392,-171.91,109.8,0,1,27,5.48693,497,0,0
393,-223.52,-30.17,0,1,15,3.89956,593,0,0
394,-165.82,124.36,0,1,23,2.06864,419,0,0
395,221.51,-9.57,0,1,17,9.16162,385,0,1
396,-100.56,164.72,0,1,14,11.0756,719,0,0
397,-8.48,160.82,0,1,25,3.00987,371,0,0
398,230,8.11,0,1,12,5.19456,173,0,1
399,-204.42,-81.99,0,1,10,12.6416,783,0,0
400,50.41,41.53,0,1,13,5.74777,585,0,0
401,153.99,-141.69,0,1,17,2.48455,434,0,1
402,30.02,103.26,0,1,19,1.24145,37,0,0
403,-50.8,-47.05,0,1,20,4.77436,867,0,1
404,69.57,-23.53,0,1,16,5.65,466,0,0
405,209.62,-51.98,0,1,26,26.2956,526,0,1
406,42.74,127.37,0,1,12,6.13394,588,0,0
407,110.22,-194.35,0,1,25,3.78414,557,0,1
408,193.1,-130.93,0,1,18,5.99642,312,0,1
409,-35.08,211.47,0,1,15,3.74477,222,0,0
410,-142.64,157.56,0,1,27,2.10304,759,0,0
411,-14.27,-172.56,0,1,17,4.27376,244,0,1
412,84.28,-211.87,0,1,28,4.02618,516,0,1
413,-226.21,-12.17,0,1,15,3.47705,800,0,0
414,-212.39,-7.88,0,1,21,4.1403,377,0,0
415,217.91,55.77,0,1,14,1.65946,683,0,1
416,203.66,-67.96,0,1,25,10.4298,526,0,1
417,213.79,-89.88,0,1,10,10.4273,760,0,1
418,-63.51,217.35,0,1,17,2.06605,357,0,0
419,-166.59,126.28,0,1,23,3.80573,706,0,0
420,-194.82,21.36,0,1,22,8.49167,391,0,0
421,-211.73,33.14,0,1,21,1.7996,67,0,0
422,-181.38,90.75,0,1,27,3.41989,535,0,0
423,132.5,-197.79,0,1,23,5.06379,473,0,1
424,59.69,31.55,0,1,20,6.60885,517,0,0
425,71.5,-64.69,0,1,14,2.48501,592,0,0
426,-7.77,-181.68,0,1,21,4.49658,724,0,1
427,-123.57,170.44,0,1,20,4.4674,756,0,0
428,218.89,21.78,0,1,19,5.14596,520,0,1
429,-114.92,172.64,0,1,25,6.3749,719,0,0
430,-187.77,81,0,1,27,10.4442,535,0,0
431,-20.18,172.58,0,1,26,1.97649,474,0,0
432,-70.72,3.44,0,1,17,3.4271,645,0,1
433,21.23,124.98,0,1,24,5.35213,182,0,0
434,155,-139.42,0,1,17,8.98159,235,0,1
435,-35.29,214.53,0,1,11,3.06719,409,0,0
436,119.29,-199.01,0,1,31,18.3107,580,0,1
437,-17.33,160.7,0,1,21,1.81026,870,0,0
438,-110.12,196.6,0,1,25,7.7311,708,0,0
439,-51.2,-76.45,0,1,17,10.3808,101,0,1
440,-215.18,-11.58,0,1,21,4.11458,773,0,0
441,13.98,-178.33,0,1,30,4.77624,262,0,1
442,-78.97,-32.53,0,1,12,4.5637,537,0,1
443,-65.3,189.27,0,1,27,4.31344,968,0,0
444,95.88,-180.79,0,1,9,13.9674,445,0,1
445,108.3,-187.18,0,1,21,6.32182,723,0,1
446,-191.65,52.77,0,1,16,9.63572,86,0,0
447,87.96,-221.36,0,1,18,5.60675,765,0,1
448,216.79,53.13,0,1,14,1.57064,1,0,1
449,-151.73,155.82,0,1,24,6.16027,493,0,0
450,52.06,74.43,0,1,24,3.85379,546,0,0
451,-198.9,70.47,0,1,18,2.15244,650,0,0
452,7.82,153.64,0,1,25,4.22481,785,0,0
453,42.15,104.98,0,1,19,7.19269,702,0,0
454,-58.19,-19.87,0,1,17,3.06104,276,0,1
455,-65.88,10.99,0,1,20,3.32024,189,0,1
456,55.64,-214.23,0,1,25,0.27313,619,0,1
457,18.6,-189.15,0,1,25,2.27035,90,0,1
458,1.36,157.91,0,1,28,20.2457,644,0,0
459,-18.35,-161.31,0,1,20,9.7305,647,0,1
460,-22.85,200.61,0,1,19,12.5811,186,0,0
461,114.81,-221.82,0,1,11,2.93865,879,0,1
462,75.22,0.11,0,1,21,5.05072,635,0,0
463,31.02,-209.84,0,1,20,5.84072,184,0,1
464,-138.59,147.79,0,1,22,7.16448,613,0,0
465,-218.34,-72.87,0,1,14,1.24338,485,0,0
466,75.17,-22.78,0,1,18,13.233,479,0,0
467,183.31,-134.93,0,1,24,5.09434,36,0,1
468,-30.57,-139.04,0,1,17,5.44486,309,0,1
469,-75.33,51.12,0,1,15,10.5841,96,0,1
470,208.6,-65.22,0,1,24,5.59974,655,0,1
471,197.6,-66.65,0,1,22,1.2728,555,0,1
472,-51.23,191.95,0,1,26,7.15101,116,0,0
473,127.54,-196.77,0,1,26,2.80179,16,0,1
474,-18.31,173.22,0,1,26,8.33665,847,0,0
475,-183.16,105.34,0,1,29,1.97062,662,0,0
476,137.47,-198.28,0,1,22,4.9941,423,0,1
477,-136.62,145.19,0,1,18,3.26203,464,0,0
478,-34.99,152.56,0,1,6,10.1127,669,0,0
479,66.62,-12.68,0,1,21,5.74217,576,0,0
480,152.36,-148.08,0,1,18,5.1304,532,0,1
481,-81.36,200.4,0,1,29,11.3091,74,0,0
482,38.33,-208.46,0,1,25,4.25029,10,0,1
483,199.92,-106.52,0,1,17,4.54569,54,0,1
484,-140.55,165.48,0,1,26,2.19456,322,0,0
485,-219.56,-73.11,0,1,14,6.47791,783,0,0
486,8.44,-160.4,0,1,24,6.34607,94,0,1
487,146.57,-157.77,0,1,22,3.94569,696,0,1
488,-179.65,123.56,0,1,26,1.67598,811,0,0
489,-195.17,37.78,0,1,17,1.22148,584,0,0
490,-25.35,-107.3,0,1,20,1.30176,26,0,1
491,78.04,-51.33,0,1,19,5.36393,704,0,0
492,211.8,-47.46,0,1,24,5.01825,405,0,1
493,-146.46,152.63,0,1,26,2.17955,613,0,0
494,-24.07,-171.14,0,1,10,9.90234,411,0,1
495,90.11,-194.28,0,1,25,4.19529,46,0,1
496,-27.18,-91.6,0,1,13,3.49182,9,0,1
497,-170.49,115.1,0,1,27,3.59736,812,0,0
